time,price,size,brs,title,link,loc
2015-12-28 09:25:00,6199.0,1069.0,6.0,Brand New Gutted  Renovated Flex 6 Bed 3 Baths Elevator Laundry,/mnh/fee/5377399768.html,mnh
2015-12-28 09:25:00,2195.0,,3.0, Gorgeous Renovated Apartment with Exposed Brick  FULL NEW,/mnh/abo/5374556357.html,mnh
2015-12-28 09:24:00,2250.0,,1.0, Greatest Bargain Month Free No App Fee 1 Bdrm 2250 1 Bdrm 2250 Just,/mnh/abo/5377322360.html,mnh
2015-12-28 09:24:00,1850.0,,1.0, 100 GIFT CARD  H/H INCLUDED  NEAR EVERYTHING,/mnh/abo/5361178587.html,mnh
2015-12-28 09:24:00,2750.0,1600.0,3.0,2750 East Harlem LARGE 3 bedroom APT no fee half month OP,/mnh/abo/5339447319.html,mnh
2015-12-28 09:24:00,2900.0,1600.0,3.0,2750 LARGE 3 bedroom APT no fee half month OP,/mnh/abo/5341225472.html,mnh
2015-12-28 09:24:00,3200.0,,2.0,2 Bdr/ Near Columbia University,/mnh/abo/5377398483.html,mnh
2015-12-28 09:23:00,2585.0,,1.0,Peaceful 1 bdrm centrally located in Greenwich Village,/mnh/abo/5374330356.html,mnh
2015-12-28 09:19:00,3540.0,,2.0,Maple Terrace Apartments Two Beds 3540,/mnh/abo/5374328296.html,mnh
2015-12-28 09:18:00,3390.0,,2.0,Month Long Special No App No Deposit And Fee,/mnh/abo/5377330254.html,mnh
2015-12-28 09:16:00,4935.0,1142.0,2.0, The Best Has ARRIVED in DOWNToWN  PRIVATE SPACE ,/mnh/fee/5377390237.html,mnh
2015-12-28 09:15:00,2780.0,,1.0,BEST Community Ever Pendleton Garden Apartments offers 1BDs for 2780 and 20,/mnh/abo/5374326783.html,mnh
2015-12-28 09:15:00,3195.0,,2.0,Spacious Two Bedroom ONLY 3195,/mnh/abo/5377324813.html,mnh
2015-12-28 09:15:00,2105.0,,2.0,JUST 1 IS AVAILABLE Two Bdrm Two Bath Harlem,/mnh/abo/5377308001.html,mnh
2015-12-28 09:15:00,2250.0,,2.0,HUDSON HTS FT WASHINGTON AVE NEW 2BR NEAR A TRAIN,/mnh/fee/5377388206.html,mnh
2015-12-28 09:14:00,2800.0,,2.0,Lower Manhattan 1 or 2 Br Apt,/mnh/abo/5358412408.html,mnh
2015-12-28 09:13:00,4600.0,1200.0,3.0,Amazing Highly maintained 3BD in A Elevator Building,/mnh/abo/5377313652.html,mnh
2015-12-28 09:13:00,2800.0,500.0,1.0,FURNISHEDflex term3fl walkupNOFEEWiFi/TV includedNO SMOKING/PETS,/mnh/abo/5377340501.html,mnh
2015-12-28 09:13:00,3025.0,,1.0,NO FEE1BDR / TREE LINED ST  NOLITA  MODERN KITCHEN,/mnh/nfb/5377386619.html,mnh
2015-12-28 09:12:00,2200.0,,3.0,Renovated 3BR Apt Next to Yeshiva U  Granite Kitchen New BathNo Fee,/mnh/abo/5361599648.html,mnh
2015-12-28 09:11:00,4500.0,1200.0,3.0,NO FEEREAL 3 BED DOORMAN COLUMBUS CIRCLE,/mnh/abo/5362757568.html,mnh
2015-12-28 09:11:00,3150.0,700.0,2.0,ALREADY CONVERTED 2 BED/ BATHDOORMAN PRIME 55/8TH AVE LOCAT,/mnh/abo/5362727549.html,mnh
2015-12-28 09:11:00,4500.0,1200.0,3.0,NO FEE TRUE 3 BEDDOORMAN 56/9 KING SIZE ROOMS,/mnh/abo/5360577934.html,mnh
2015-12-28 09:10:00,3495.0,,3.0,HIGHEST RENTAL QUALITYNO FEE,/mnh/abo/5363697595.html,mnh
2015-12-28 09:08:00,3440.0,,2.0,DO NOT WORRY BE JOYFUL WEVE GOT A SHORT TERM 2 BEDROOM 2 BATHROOM APT READY,/mnh/abo/5374323675.html,mnh
2015-12-28 09:07:00,2695.0,,2.0,GUT Renovated 2 BEDROOM Apt Very Bright New KITCHEN w/ Dishwasher,/mnh/abo/5377360038.html,mnh
2015-12-28 09:06:00,3350.0,900.0,2.0,Unique Flex 2BRDoormanSunnyLaundryD/WGreat Closet Space,/mnh/abo/5337727649.html,mnh
2015-12-28 09:06:00,2825.0,,2.0,ElevatorLaundryNear SubwayDoorman,/mnh/abo/5355408002.html,mnh
2015-12-28 09:06:00,3400.0,,2.0,Flex 2BRSame Day approvalElevatorLaundryNear Subway,/mnh/abo/5355411331.html,mnh
2015-12-28 09:06:00,2795.0,,2.0,1/1 Move Flex 2Same Day approvalElevatorLaundryNear Subway,/mnh/abo/5355409274.html,mnh
2015-12-28 09:06:00,1905.0,,1.0,LOVE THE FARMERS MARKET WALK THEREMadison Hall Apartments,/mnh/abo/5377315756.html,mnh
2015-12-28 09:06:00,3350.0,,2.0,Unique Flex 2BRDoormanSunnyLaundryD/WGreat Closet Space,/mnh/abo/5355410331.html,mnh
2015-12-28 09:06:00,2200.0,700.0,1.0,Perfect 1B for Couple ElevatorSunnyGiant Closet,/mnh/abo/5337731373.html,mnh
2015-12-28 09:06:00,2825.0,,2.0,ElevatorLaundryNear SubwayDoorman,/mnh/abo/5350591495.html,mnh
2015-12-28 09:06:00,5725.0,1050.0,4.0,Flex 4  1/1 Move Best Deal DoormanGymSunnyAmazing Views,/mnh/abo/5337728467.html,mnh
2015-12-28 09:05:00,14500.0,,2.0, PENThouse has ArriveD  NO Broker fees  VIEWS / SPACE / LUXURY ,/mnh/nfb/5377378177.html,mnh
2015-12-28 09:05:00,2295.0,,1.0,Large 1br very brightNewly renovated apartment,/mnh/abo/5370869002.html,mnh
2015-12-28 09:04:00,2550.0,,1.0,Large 1br very bright in great buildingprime location,/mnh/abo/5370869950.html,mnh
2015-12-28 09:04:00,2765.0,,1.0,ADORE THE FARMERS MARKET WALK THERECross Creek Apartments,/mnh/abo/5374322131.html,mnh
2015-12-28 09:04:00,3250.0,,2.0,Large 2br very brightNewly renovatedelevator  laundry,/mnh/abo/5370867602.html,mnh
2015-12-28 09:04:00,2750.0,,1.0,Large 1br very brightNewly renovatedelevator prime location,/mnh/abo/5351785432.html,mnh
2015-12-28 09:04:00,2325.0,,1.0,GREAT 1 BEDROOM WITH HOME OFFICE 78th btw 2nd3rd,/mnh/fee/5377376286.html,mnh
2015-12-28 09:03:00,2550.0,,1.0,Rare 1br very brighteNewly renovatedfantastic elevator building,/mnh/abo/5341081144.html,mnh
2015-12-28 09:03:00,2895.0,,1.0,Rare alcove studio very brightNewly renovatedfantastic building,/mnh/abo/5354854776.html,mnh
2015-12-28 09:03:00,2250.0,,1.0,Large studio very bright in great buildingprime location,/mnh/abo/5343070213.html,mnh
2015-12-28 09:03:00,1340.0,,1.0, Identifying One Bdrm In Gated Community The Best Amenities ,/mnh/abo/5377298846.html,mnh
2015-12-28 09:03:00,3250.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5370579510.html,mnh
2015-12-28 09:03:00,1995.0,,2.0, NO FEE BEAUTIFUL 2.5 BEDROOM GUT RENOVATED ,/mnh/abo/5377299177.html,mnh
2015-12-28 09:03:00,2795.0,,1.0,Rare alcove studio very brightNewly renovatedfantastic building,/mnh/abo/5351764803.html,mnh
2015-12-28 09:02:00,2850.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5370578376.html,mnh
2015-12-28 09:02:00,2150.0,,1.0,Sunny large alcove studio elevator new renovationstree line street,/mnh/abo/5355224012.html,mnh
2015-12-28 09:02:00,4200.0,,3.0,THIS IS NOT A TYPO24 hr doorman bldg 3 br/2 full baths,/mnh/nfb/5377374936.html,mnh
2015-12-28 09:02:00,2500.0,,1.0,Large 1br very brightNewly renovated apartment,/mnh/abo/5362553037.html,mnh
2015-12-28 09:02:00,2500.0,,1.0,Rare 1br very brighteNewly renovatedfantastic elevator building,/mnh/abo/5362286644.html,mnh
2015-12-28 09:01:00,2450.0,,1.0,huge 1br luxury doormanamazing view,/mnh/abo/5370551815.html,mnh
2015-12-28 09:01:00,2395.0,,1.0,Large 1br very brightNewly renovatedelevator laundryprime locati,/mnh/abo/5354865130.html,mnh
2015-12-28 09:01:00,4125.0,,1.0,FREE GYMDOORMANHEART OF COLUMBUS CIRCLENEAR SUBWAY,/mnh/abo/5351848945.html,mnh
2015-12-28 09:01:00,3800.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5351768898.html,mnh
2015-12-28 09:01:00,2795.0,,2.0,1/1 move Newly RenovatedPerfect For Roommates Flex 2 BR,/mnh/abo/5336717215.html,mnh
2015-12-28 09:01:00,2150.0,,1.0,Sunny large alcove studio with new renovationsvery bright building,/mnh/abo/5362279445.html,mnh
2015-12-28 09:01:00,2900.0,,2.0,Gorgeous true 2BRs for shareGreat for Columbia Students,/mnh/abo/5336716033.html,mnh
2015-12-28 09:01:00,2750.0,,1.0,Fantastic huge 1br  bright elevator building,/mnh/abo/5354840306.html,mnh
2015-12-28 09:01:00,2595.0,,1.0,Large 1BR  AffordableNear the Express trainMust See,/mnh/abo/5336719151.html,mnh
2015-12-28 09:00:00,2000.0,,1.0,Rare to FindUpdated KitchenNear SubwayGreat Location Must See,/mnh/abo/5351850194.html,mnh
2015-12-28 09:00:00,3350.0,,3.0,Large 3br very bright in great buildingprime location,/mnh/abo/5362285412.html,mnh
2015-12-28 09:00:00,2205.0,,2.0,New Price Reduction on our 2x2 2205. SHORT TIME OFFER,/mnh/abo/5374320645.html,mnh
2015-12-28 09:00:00,2450.0,,1.0,NO FEE BELOW MARKET VALUELAUNDRY,/mnh/abo/5336715157.html,mnh
2015-12-28 09:00:00,2495.0,,1.0,Large 1br very brightNewly renovatedelevator prime location,/mnh/abo/5350217041.html,mnh
2015-12-28 09:00:00,2195.0,,2.0,Big 2BR/2BANear SubwayGreat Closet SpaceEasy Approval,/mnh/abo/5351851278.html,mnh
2015-12-28 09:00:00,4495.0,,2.0,HOLIDAYS SPECIALDOORMANHEART OF COLUMBUS CIRCLENEAR SUBWAY,/mnh/abo/5336716718.html,mnh
2015-12-28 09:00:00,2950.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5354856576.html,mnh
2015-12-28 09:00:00,3850.0,,2.0,bright 2br New appliances  amazing location,/mnh/abo/5350250958.html,mnh
2015-12-28 09:00:00,1.0,,4.0,STU 2450  FLEX 2 2995  FLEX 3 3695  NO FEE  OCT  NOV MOVE IN,/mnh/nfb/5377372518.html,mnh
2015-12-28 08:59:00,2695.0,,2.0,GREAT LOCATION 2 BEDROOM 81st btw 2nd3rd avenue,/mnh/fee/5377372237.html,mnh
2015-12-28 08:59:00,3325.0,,2.0,DoormanMany Closet SpaceD/WWestern Exposure,/mnh/abo/5336711617.html,mnh
2015-12-28 08:59:00,2850.0,,2.0,SpecialMany Closet SpaceVery BrightDoormanElevator,/mnh/abo/5342798944.html,mnh
2015-12-28 08:59:00,3595.0,,3.0,Amazing Flex 3 in the heart of UWSNear SubwayPerfect 4 Share1/15,/mnh/abo/5362613020.html,mnh
2015-12-28 08:59:00,3300.0,,2.0,Flex2BRsDoormanNear SubwayLaundrySunnyHigh Ceilings,/mnh/abo/5342799463.html,mnh
2015-12-28 08:59:00,2295.0,,1.0,True 1BRLaundryGood ClosetNear SubwayMust See,/mnh/abo/5362611998.html,mnh
2015-12-28 08:59:00,2850.0,,2.0,1/1 SpecialMany Closet SpaceVery BrightDoormanElevator,/mnh/abo/5337745170.html,mnh
2015-12-28 08:58:00,3000.0,,2.0,HUGE Flex2BRsDoormanNear SubwayLaundrySunnyHigh Ceilings,/mnh/abo/5336706613.html,mnh
2015-12-28 08:58:00,2795.0,,2.0,1/1 SpecialMany Closet SpaceVery BrightDoormanElevator,/mnh/abo/5336707261.html,mnh
2015-12-28 08:58:00,2195.0,,2.0, NO FEE Gorgeous Renovated Apartment with Exposed Brick,/mnh/abo/5377296484.html,mnh
2015-12-28 08:58:00,2650.0,,1.0,All incld1BRDoormanNear SubwayLaundrySunnyHigh Ceilings,/mnh/abo/5362624569.html,mnh
2015-12-28 08:57:00,1575.0,,1.0,Reserve the Good life Pool/Spa Fitness Volleyball  Tennis Ct 825squarefe,/mnh/abo/5374319223.html,mnh
2015-12-28 08:56:00,2250.0,,1.0,Rare to FindNew KitchenNear SubwayGreat Location Must See,/mnh/abo/5352165964.html,mnh
2015-12-28 08:56:00,1455.0,,2.0,Dont be fooled by the others Special Incentives Weve got the ACTUAL DEALS,/mnh/abo/5377304085.html,mnh
2015-12-28 08:55:00,3295.0,850.0,2.0,Large Flex 2/Laundry/Bright Unit/All New Renovations/Near Subway,/mnh/abo/5352174701.html,mnh
2015-12-28 08:54:00,3350.0,1000.0,3.0,Special Flex 3ElevatorEasy Approval Near Subways and Supermarkets,/mnh/abo/5352169224.html,mnh
2015-12-28 08:54:00,3400.0,,2.0,Large Flex 2/Laundry/Bright Unit/All New Renovations/Near Subway,/mnh/abo/5337710900.html,mnh
2015-12-28 08:54:00,2000.0,,1.0,Cute 1BRbright living roomSpacious bedroom many closet space,/mnh/abo/5352171474.html,mnh
2015-12-28 08:54:00,2855.0,,2.0,1/1 Move Cute 2BRbright roomSpacious bedroom many closet space,/mnh/abo/5352165367.html,mnh
2015-12-28 08:53:00,3400.0,,2.0,Awesome Flex 2BrsDoorman ElevatorLaundryQuick Approval,/mnh/abo/5351858949.html,mnh
2015-12-28 08:53:00,1520.0,,1.0,Open 1 Bdrm Just 1520,/mnh/abo/5377306022.html,mnh
2015-12-28 08:52:00,2395.0,,1.0,Deal of The MonthPrime UESNear SubwayTree Line StLive in Super,/mnh/abo/5342794192.html,mnh
2015-12-28 08:52:00,2500.0,,1.0,Huge 1BR/1BALaundrySteps to SubwayNewly renovatedMust See,/mnh/abo/5351859322.html,mnh
2015-12-28 08:51:00,2825.0,,2.0,Doormannear subway A/C/ELaundrySuper BrightMust SeeClean,/mnh/abo/5342797140.html,mnh
2015-12-28 08:51:00,3000.0,,2.0,Deal of The MonthPrim locationNear SubwayTree Line StLive in Super,/mnh/abo/5351860548.html,mnh
2015-12-28 08:51:00,2450.0,,1.0,F/T DoormanElevatorlaundrySteps to subwaygreat closet Space,/mnh/abo/5360770718.html,mnh
2015-12-28 08:51:00,3200.0,,2.0,Gut renovated True 2 bedrooms Washer and dryer in unit east 21st,/mnh/abo/5362506348.html,mnh
2015-12-28 08:51:00,4650.0,900.0,3.0,New to the MarkAll includedNew renovations10 CeilingMust See,/mnh/abo/5337720307.html,mnh
2015-12-28 08:51:00,4100.0,,2.0,Sweet deal Gut renovated true 2 bedrooms in a great location MUST C,/mnh/abo/5361063963.html,mnh
2015-12-28 08:51:00,4200.0,,2.0,Newly renovated true 2 bedrooms great location Sullivan  Prince ,/mnh/abo/5361063194.html,mnh
2015-12-28 08:50:00,2990.0,,1.0,Gut renovated true 1 bedroom in a great location W/D in unit elev,/mnh/abo/5361064863.html,mnh
2015-12-28 08:50:00,2390.0,,2.0,Newly renovated true 2 bedrooms a block away from park and train,/mnh/abo/5362507576.html,mnh
2015-12-28 08:50:00,3460.0,,2.0,Remodeled 1000 Squarefeet Two BRTwo Bth In Clinton,/mnh/abo/5374316597.html,mnh
2015-12-28 08:49:00,2595.0,,1.0,No fee  Renovated 1BR/1BA  Gorgeous building  Prime Clinton,/mnh/abo/5377298671.html,mnh
2015-12-28 08:49:00,2100.0,,1.0,BEAUTIFUL 1BR PRICED TO RENT ,/mnh/fee/5377362708.html,mnh
2015-12-28 08:49:00,1475.0,,1.0, 1BD  1BA  1475  Ambercrest Apartments  Washington Heights ,/mnh/abo/5377302356.html,mnh
2015-12-28 08:48:00,2550.0,,1.0,E.60s off Park AvenueSunny 1BR and Den,/mnh/fee/5377361679.html,mnh
2015-12-28 08:47:00,1335.0,,2.0,250 MOVES YOU IN THATS IT,/mnh/abo/5377297308.html,mnh
2015-12-28 08:45:00,2535.0,,1.0,A HURRICANE OF SAVINGS AT Haywood Apartments,/mnh/abo/5374315246.html,mnh
2015-12-28 08:45:00,3700.0,,1.0,MUST SEE THE HOTTEST 1 BEDROOM IN FINANCIAL DISTRICT,/mnh/abo/5347648753.html,mnh
2015-12-28 08:45:00,3700.0,,1.0,MUST SEE THE HOTTEST 1 BEDROOM IN FINANCIAL DISTRICT,/mnh/abo/5340042158.html,mnh
2015-12-28 08:45:00,3700.0,,1.0,AMAZING LUXURY 1 BEDROOM WITH DOORMAN  MIDTOWN WEST,/mnh/abo/5340043356.html,mnh
2015-12-28 08:45:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5362954853.html,mnh
2015-12-28 08:44:00,5695.0,,2.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST  2 BEDROOM,/mnh/abo/5362952464.html,mnh
2015-12-28 08:44:00,5695.0,,2.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST  2 BEDROOM,/mnh/abo/5362953951.html,mnh
2015-12-28 08:44:00,3700.0,,1.0,AMAZING LUXURY 1 BEDROOM WITH DOORMAN  MIDTOWN WEST,/mnh/abo/5362950232.html,mnh
2015-12-28 08:44:00,3700.0,,1.0,AMAZING LUXURY 1 BEDROOM WITH DOORMAN  MIDTOWN WEST,/mnh/abo/5362764701.html,mnh
2015-12-28 08:44:00,3700.0,,1.0,AMAZING LUXURY 1 BEDROOM WITH DOORMAN  MIDTOWN WEST,/mnh/abo/5362766287.html,mnh
2015-12-28 08:44:00,3700.0,,1.0,AMAZING LUXURY 1 BEDROOM WITH DOORMAN  MIDTOWN WEST,/mnh/abo/5361033223.html,mnh
2015-12-28 08:43:00,3995.0,,1.0,MUST SEE THE HOTTEST 1 BEDROOM IN CHELSEA,/mnh/abo/5372854873.html,mnh
2015-12-28 08:43:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5372860466.html,mnh
2015-12-28 08:43:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5372856544.html,mnh
2015-12-28 08:43:00,5695.0,,2.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST  2 BEDROOM,/mnh/abo/5372855414.html,mnh
2015-12-28 08:43:00,5695.0,,2.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST  2 BEDROOM,/mnh/abo/5372855942.html,mnh
2015-12-28 08:43:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5370872214.html,mnh
2015-12-28 08:43:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5370873945.html,mnh
2015-12-28 08:43:00,2850.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5372262857.html,mnh
2015-12-28 08:43:00,5995.0,,2.0,AMAZING CHELSEA 2 BEDROOM WITH LUXURIOUS AMENITIES 5995,/mnh/abo/5370872610.html,mnh
2015-12-28 08:42:00,2895.0,,2.0,Large 2br very brightNewly renovatedelevator  laundry,/mnh/abo/5370553660.html,mnh
2015-12-28 08:42:00,3995.0,,1.0,MUST SEE THE HOTTEST 1 BEDROOM IN CHELSEA,/mnh/abo/5370875164.html,mnh
2015-12-28 08:42:00,3700.0,,1.0,MUST SEE THE HOTTEST BUILDING IN MIDTOWN WEST,/mnh/abo/5373594571.html,mnh
2015-12-28 08:42:00,2950.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5370552238.html,mnh
2015-12-28 08:42:00,3995.0,,1.0,MUST SEE THE HOTTEST 1 BEDROOM IN CHELSEA,/mnh/abo/5373594107.html,mnh
2015-12-28 08:42:00,2350.0,,1.0,Sunny large alcove studionewly renovatedelevatorprime location,/mnh/abo/5353415663.html,mnh
2015-12-28 08:42:00,2500.0,,1.0,Large 1br very brightNewly renovated apartment,/mnh/abo/5370553211.html,mnh
2015-12-28 08:42:00,3350.0,,2.0,Huge 2br very brightNewly renovatedelevator  laundry,/mnh/abo/5355222406.html,mnh
2015-12-28 08:42:00,3285.0,,2.0,Live at Magnolia Run Apartments Easy Access to Highway Lease Today 3285 Clin,/mnh/abo/5374313939.html,mnh
2015-12-28 08:41:00,3795.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5369417256.html,mnh
2015-12-28 08:41:00,2950.0,,1.0,Large 1br very brightNewly renovatedprime location,/mnh/abo/5369413032.html,mnh
2015-12-28 08:41:00,2575.0,,1.0,Large 1br newly renovated buildingprime location,/mnh/abo/5369411809.html,mnh
2015-12-28 08:40:00,2950.0,,1.0,Rare 1br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5369421756.html,mnh
2015-12-28 08:40:00,2850.0,,2.0,Large 2br very brightNewly renovatedelevator  laundry,/mnh/abo/5339764743.html,mnh
2015-12-28 08:40:00,2495.0,,1.0,Large 1br very brightNewly renovatedelevator prime location,/mnh/abo/5354866126.html,mnh
2015-12-28 08:38:00,3030.0,,1.0,3030 for One bed with move in specials available,/mnh/abo/5377295853.html,mnh
2015-12-28 08:38:00,2950.0,,1.0,Rare 1br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5364032863.html,mnh
2015-12-28 08:38:00,2350.0,,1.0,Sunny large studio with private balcony elevator new renovations,/mnh/abo/5350251542.html,mnh
2015-12-28 08:37:00,2950.0,,1.0,Rare 1br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5339773376.html,mnh
2015-12-28 08:37:00,1985.0,,1.0,84TH/3RD AVE  Large 1 BED w/ BBAR Kitchen  Laundry  456 TRAIN,/mnh/nfb/5377352103.html,mnh
2015-12-28 08:37:00,2950.0,,2.0,Rare 2br very brightNewly renovatedfantastic buildingprime locati,/mnh/abo/5355220250.html,mnh
2015-12-28 08:37:00,2285.0,,1.0,DONT STRESS BE JOYFUL WEVE GOT A SHORT TERM 1 BED 1 BATH APT READY,/mnh/abo/5374312668.html,mnh
2015-12-28 08:37:00,2495.0,,1.0,Large 1br very brightNewly renovatedelevator prime location,/mnh/abo/5360690353.html,mnh
2015-12-28 08:37:00,2500.0,,1.0,Fantastic huge 1br  bright elevator building,/mnh/abo/5354855637.html,mnh
2015-12-28 08:37:00,2250.0,,1.0,Large alcove studio very bright in great buildingprime location,/mnh/abo/5364036024.html,mnh
2015-12-28 08:36:00,2550.0,,1.0,Large 1br very brightNewly renovatedelevator prime location,/mnh/abo/5364035112.html,mnh
2015-12-28 08:36:00,1545.0,,2.0, GRAB THIS SPACIOUS 2 BDRM2 BATH NOW AVAILABLE ,/mnh/abo/5377300493.html,mnh
2015-12-28 08:34:00,3525.0,,1.0,Luxury 1BR Residence w/ Fitness Center Basketball Court  Lounge,/mnh/abo/5377308459.html,mnh
2015-12-28 08:31:00,3800.0,900.0,1.0,UNIQUE XLarge NO FEE 2 BEDROOM  LIMITED TIME OFFER,/mnh/nfb/5377346596.html,mnh
2015-12-28 08:30:00,3085.0,,2.0,A HURRICANE OF SAVINGS AT The Bristol Apartments,/mnh/abo/5374310278.html,mnh
2015-12-28 08:28:00,2295.0,,3.0, Gorgeous Apartment With great sunsets MUST SEE NOW,/mnh/abo/5341730484.html,mnh
2015-12-28 08:28:00,2350.0,,4.0, HUGE  RENOVATED  GREAT PRICE ,/mnh/abo/5361178313.html,mnh
2015-12-28 08:26:00,2150.0,,1.0,Christmas arrived early One Bedrooms starting at 2150,/mnh/abo/5374308939.html,mnh
2015-12-28 08:23:00,1695.0,,2.0,Spacious Renovated Apartment HUGE bedrooms Do NOT miss,/mnh/abo/5377292774.html,mnh
2015-12-28 08:22:00,2750.0,,2.0,Make the Smart move to Grandeagle Apartments 2750  2br  1075ft2,/mnh/abo/5374307680.html,mnh
2015-12-28 08:21:00,1500.0,,3.0,Spacious bedroom in a 3 bedroom,/mnh/abo/5369518284.html,mnh
2015-12-28 08:18:00,1810.0,,1.0,OnexOne unit with Washer  Dryer Closets and Fireplace,/mnh/abo/5374306366.html,mnh
2015-12-28 08:16:00,3195.0,,3.0,Next to COLUMBIASHARING ACCEPTED. 3 br apt. 3rd floor Elevator.NO FEE,/mnh/abo/5377292076.html,mnh
2015-12-28 08:15:00,2995.0,,1.0,NO FEE1bed. PRIME East Village with xposedbrick  W/D in unit,/mnh/nfb/5377334226.html,mnh
2015-12-28 08:13:00,4200.0,,2.0,Amazing Location Beautiful Real 2BR in Best location In W.V,/mnh/abo/5370934994.html,mnh
2015-12-28 08:13:00,6000.0,1450.0,3.0,NO FEE Real New 3BR 2Bath E18 St/2Ave,/mnh/abo/5370942490.html,mnh
2015-12-28 08:13:00,3400.0,,2.0,Feb Move in No fee amazing 2BR in heart of L.E.S,/mnh/abo/5370933345.html,mnh
2015-12-28 08:13:00,5000.0,,3.0,NO FEE Huge Real 3BR E18 St/2Ave,/mnh/abo/5370931861.html,mnh
2015-12-28 08:11:00,2350.0,,2.0,Comfortable Two Bdrm 2350 A Month,/mnh/abo/5374304044.html,mnh
2015-12-28 08:09:00,3500.0,,1.0,SUNDRENCHED EMPIRE VIEWS LARGE EAST VILLAGE FURNISHED ONE BED APT,/mnh/fee/5377330198.html,mnh
2015-12-28 08:07:00,1615.0,,1.0,DO NOT STRESS BE HAPPY WE HAVE A SHORT TERM 1 BEDROOM 1 BATH APT READY FOR YO,/mnh/abo/5374302612.html,mnh
2015-12-28 08:06:00,4995.0,,1.0,Prime location West Village DOORMAN Bldg/ Sheridan Sq/7th ave/,/mnh/abo/5377280812.html,mnh
2015-12-28 08:03:00,1935.0,,2.0,Cats and Dogs Welcome Convenient Location Today Pre Lease,/mnh/abo/5374301170.html,mnh
2015-12-28 08:01:00,2895.0,,3.0,Large 3 br apt /W177th/ Saint Nicholas ave./ NO FEE,/mnh/abo/5377303990.html,mnh
2015-12-28 07:59:00,2590.0,,1.0,Wowza Lovely 1 bed 2590 AND you get your own reserved parking spot,/mnh/abo/5366887209.html,mnh
2015-12-28 07:56:00,2850.0,,1.0,No fee  Next to Columbus Circle  Bright 1BR/1BA 24/7 DM  Parking,/mnh/abo/5377291696.html,mnh
2015-12-28 07:52:00,1320.0,,2.0,2 Bdrm 2 Bathroom With BrandNew Appliances In Magnolia Court Apartments,/mnh/abo/5374297698.html,mnh
2015-12-28 07:48:00,1385.0,,1.0,Executive One bdrm sale 1385 One left Will go fast,/mnh/abo/5374296634.html,mnh
2015-12-28 07:48:00,5500.0,1000.0,3.0,Gut Renovated 3BR/2Bath w/ private outdoor space  W/D,/mnh/nfb/5377316899.html,mnh
2015-12-28 07:48:00,3025.0,775.0,1.0,Lincoln Center 1bedroom.,/mnh/abo/5371543636.html,mnh
2015-12-28 07:48:00,3750.0,1100.0,1.0,No FEEHuge Junior 4/Balcony in Doorman Building,/mnh/abo/5338099816.html,mnh
2015-12-28 07:48:00,3700.0,1100.0,3.0,The Saint 3BD/Balcony in new Elevator Building,/mnh/abo/5353656647.html,mnh
2015-12-28 07:47:00,2995.0,800.0,2.0,Amazing Highly maintained 2BD in A Elevator Building,/mnh/abo/5353657545.html,mnh
2015-12-28 07:47:00,4995.0,1400.0,3.0,Huge Loft 3BD 1400 sf in Great Elevator Building,/mnh/abo/5373597801.html,mnh
2015-12-28 07:47:00,5800.0,900.0,3.0,Gut Renovated 3BR/2Bath on Elizabeth St in Chinatown/Nolita,/mnh/nfb/5377316042.html,mnh
2015-12-28 07:46:00,15000.0,,3.0,Penthouse 3 BR / 3 BA w/ Dining Room Fireplace Washer/Dryer  More,/mnh/abo/5377306842.html,mnh
2015-12-28 07:44:00,1440.0,,2.0,A HURRICANE OF SAVINGS AT Wyndham Place Apartments,/mnh/abo/5374295555.html,mnh
2015-12-28 07:40:00,1165.0,,1.0,Available now One/One Pet Friendly residence in Crowne Lake Apartments,/mnh/abo/5374294533.html,mnh
